election_key,election_date,election_type,contest,contest_slug,contest_order,candidate,candidate_party,candidate_order,precinct,ward,votes
malden_municipal_election_2023_11_07,2023-11-07,municipal,MAYOR,mayor,1,LISSETTE ARACELY ALVARADO,,2,5-2,5,176
malden_municipal_election_2023_11_07,2023-11-07,municipal,MAYOR,mayor,1,LISSETTE ARACELY ALVARADO,,2,5-3,5,54
malden_municipal_election_2023_11_07,2023-11-07,municipal,MAYOR,mayor,1,LISSETTE ARACELY ALVARADO,,2,5-3A,5,50
malden_municipal_election_2023_11_07,2023-11-07,municipal,MAYOR,mayor,1,LISSETTE ARACELY ALVARADO,,2,6-1,6,159
malden_municipal_election_2023_11_07,2023-11-07,municipal,MAYOR,mayor,1,LISSETTE ARACELY ALVARADO,,2,6-2,6,100
malden_municipal_election_2023_11_07,2023-11-07,municipal,MAYOR,mayor,1,LISSETTE ARACELY ALVARADO,,2,6-3,6,81
malden_municipal_election_2023_11_07,2023-11-07,municipal,MAYOR,mayor,1,LISSETTE ARACELY ALVARADO,,2,7-1,7,43
malden_municipal_election_2023_11_07,2023-11-07,municipal,MAYOR,mayor,1,LISSETTE ARACELY ALVARADO,,2,7-2,7,46
malden_municipal_election_2023_11_07,2023-11-07,municipal,MAYOR,mayor,1,LISSETTE ARACELY ALVARADO,,2,7-3,7,37
malden_municipal_election_2023_11_07,2023-11-07,municipal,MAYOR,mayor,1,LISSETTE ARACELY ALVARADO,,2,7-3A,7,36
malden_municipal_election_2023_11_07,2023-11-07,municipal,MAYOR,mayor,1,LISSETTE ARACELY ALVARADO,,2,8-1,8,74
malden_municipal_election_2023_11_07,2023-11-07,municipal,MAYOR,mayor,1,LISSETTE ARACELY ALVARADO,,2,8-2,8,64
malden_municipal_election_2023_11_07,2023-11-07,municipal,MAYOR,mayor,1,LISSETTE ARACELY ALVARADO,,2,8-3,8,58
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,KAREN COLON HAYES,,1,1-1,1,130
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,KAREN COLON HAYES,,1,1-2,1,130
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,KAREN COLON HAYES,,1,1-3,1,181
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,KAREN COLON HAYES,,1,2-1,2,157
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,KAREN COLON HAYES,,1,2-2,2,120
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,KAREN COLON HAYES,,1,2-3,2,161
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,KAREN COLON HAYES,,1,3-1,3,133
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,KAREN COLON HAYES,,1,3-1A,3,171
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,KAREN COLON HAYES,,1,3-2,3,171
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,KAREN COLON HAYES,,1,3-3,3,321
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,KAREN COLON HAYES,,1,4-1,4,151
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,KAREN COLON HAYES,,1,4-2,4,129
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,KAREN COLON HAYES,,1,4-3,4,183
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,KAREN COLON HAYES,,1,5-1,5,181
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,KAREN COLON HAYES,,1,5-2,5,314
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,KAREN COLON HAYES,,1,5-3,5,119
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,KAREN COLON HAYES,,1,5-3A,5,117
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,KAREN COLON HAYES,,1,6-1,6,282
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,KAREN COLON HAYES,,1,6-2,6,178
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,KAREN COLON HAYES,,1,6-3,6,135
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,KAREN COLON HAYES,,1,7-1,7,101
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,KAREN COLON HAYES,,1,7-2,7,111
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,KAREN COLON HAYES,,1,7-3,7,85
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,KAREN COLON HAYES,,1,7-3A,7,64
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,KAREN COLON HAYES,,1,8-1,8,160
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,KAREN COLON HAYES,,1,8-2,8,113
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,KAREN COLON HAYES,,1,8-3,8,96
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CAREY McDONALD,,2,1-1,1,113
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CAREY McDONALD,,2,1-2,1,160
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CAREY McDONALD,,2,1-3,1,181
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CAREY McDONALD,,2,2-1,2,147
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CAREY McDONALD,,2,2-2,2,140
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CAREY McDONALD,,2,2-3,2,163
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CAREY McDONALD,,2,3-1,3,145
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CAREY McDONALD,,2,3-1A,3,180
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CAREY McDONALD,,2,3-2,3,177
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CAREY McDONALD,,2,3-3,3,316
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CAREY McDONALD,,2,4-1,4,145
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CAREY McDONALD,,2,4-2,4,121
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CAREY McDONALD,,2,4-3,4,181
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CAREY McDONALD,,2,5-1,5,214
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CAREY McDONALD,,2,5-2,5,392
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CAREY McDONALD,,2,5-3,5,134
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CAREY McDONALD,,2,5-3A,5,131
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CAREY McDONALD,,2,6-1,6,301
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CAREY McDONALD,,2,6-2,6,155
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CAREY McDONALD,,2,6-3,6,156
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CAREY McDONALD,,2,7-1,7,112
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CAREY McDONALD,,2,7-2,7,120
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CAREY McDONALD,,2,7-3,7,75
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CAREY McDONALD,,2,7-3A,7,55
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CAREY McDONALD,,2,8-1,8,164
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CAREY McDONALD,,2,8-2,8,114
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CAREY McDONALD,,2,8-3,8,92
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CRAIG SPADAFORA,,3,1-1,1,92
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CRAIG SPADAFORA,,3,1-2,1,156
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CRAIG SPADAFORA,,3,1-3,1,165
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CRAIG SPADAFORA,,3,2-1,2,146
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CRAIG SPADAFORA,,3,2-2,2,188
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CRAIG SPADAFORA,,3,2-3,2,207
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CRAIG SPADAFORA,,3,3-1,3,131
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CRAIG SPADAFORA,,3,3-1A,3,199
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CRAIG SPADAFORA,,3,3-2,3,171
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CRAIG SPADAFORA,,3,3-3,3,271
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CRAIG SPADAFORA,,3,4-1,4,131
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CRAIG SPADAFORA,,3,4-2,4,87
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CRAIG SPADAFORA,,3,4-3,4,136
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CRAIG SPADAFORA,,3,5-1,5,154
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CRAIG SPADAFORA,,3,5-2,5,384
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CRAIG SPADAFORA,,3,5-3,5,105
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CRAIG SPADAFORA,,3,5-3A,5,122
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CRAIG SPADAFORA,,3,6-1,6,280
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CRAIG SPADAFORA,,3,6-2,6,165
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CRAIG SPADAFORA,,3,6-3,6,186
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CRAIG SPADAFORA,,3,7-1,7,82
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CRAIG SPADAFORA,,3,7-2,7,133
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CRAIG SPADAFORA,,3,7-3,7,108
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CRAIG SPADAFORA,,3,7-3A,7,65
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CRAIG SPADAFORA,,3,8-1,8,229
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CRAIG SPADAFORA,,3,8-2,8,113
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,CRAIG SPADAFORA,,3,8-3,8,114
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,DANTE J. DiSERIO,,4,1-1,1,44
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,DANTE J. DiSERIO,,4,1-2,1,78
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,DANTE J. DiSERIO,,4,1-3,1,80
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,DANTE J. DiSERIO,,4,2-1,2,85
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,DANTE J. DiSERIO,,4,2-2,2,130
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,DANTE J. DiSERIO,,4,2-3,2,177
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,DANTE J. DiSERIO,,4,3-1,3,87
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,DANTE J. DiSERIO,,4,3-1A,3,114
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,DANTE J. DiSERIO,,4,3-2,3,98
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,DANTE J. DiSERIO,,4,3-3,3,131
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,DANTE J. DiSERIO,,4,4-1,4,64
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,DANTE J. DiSERIO,,4,4-2,4,41
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,DANTE J. DiSERIO,,4,4-3,4,76
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,DANTE J. DiSERIO,,4,5-1,5,77
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,DANTE J. DiSERIO,,4,5-2,5,196
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,DANTE J. DiSERIO,,4,5-3,5,56
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,DANTE J. DiSERIO,,4,5-3A,5,64
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,DANTE J. DiSERIO,,4,6-1,6,153
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,DANTE J. DiSERIO,,4,6-2,6,92
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,DANTE J. DiSERIO,,4,6-3,6,106
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,DANTE J. DiSERIO,,4,7-1,7,35
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,DANTE J. DiSERIO,,4,7-2,7,58
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,DANTE J. DiSERIO,,4,7-3,7,47
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,DANTE J. DiSERIO,,4,7-3A,7,38
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,DANTE J. DiSERIO,,4,8-1,8,111
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,DANTE J. DiSERIO,,4,8-2,8,62
malden_municipal_election_2023_11_07,2023-11-07,municipal,COUNCILLOR AT LARGE,councillor_at_large,2,DANTE J. DiSERIO,,4,8-3,8,53
malden_municipal_election_2023_11_07,2023-11-07,municipal,CITY COUNCILLOR - W 1,city_councillor_w_1,3,PEG CROWE,,1,1-1,1,163
malden_municipal_election_2023_11_07,2023-11-07,municipal,CITY COUNCILLOR - W 1,city_councillor_w_1,3,PEG CROWE,,1,1-2,1,228
malden_municipal_election_2023_11_07,2023-11-07,municipal,CITY COUNCILLOR - W 1,city_councillor_w_1,3,PEG CROWE,,1,1-3,1,252
malden_municipal_election_2023_11_07,2023-11-07,municipal,CITY COUNCILLOR - W 2,city_councillor_w_2,4,PAUL A. CONDON,,1,2-1,2,146
malden_municipal_election_2023_11_07,2023-11-07,municipal,CITY COUNCILLOR - W 2,city_councillor_w_2,4,PAUL A. CONDON,,1,2-2,2,210
malden_municipal_election_2023_11_07,2023-11-07,municipal,CITY COUNCILLOR - W 2,city_councillor_w_2,4,PAUL A. CONDON,,1,2-3,2,218
malden_municipal_election_2023_11_07,2023-11-07,municipal,CITY COUNCILLOR - W 2,city_councillor_w_2,4,SHEILA RACHELS,,2,2-1,2,115
malden_municipal_election_2023_11_07,2023-11-07,municipal,CITY COUNCILLOR - W 2,city_councillor_w_2,4,SHEILA RACHELS,,2,2-2,2,94
malden_municipal_election_2023_11_07,2023-11-07,municipal,CITY COUNCILLOR - W 2,city_councillor_w_2,4,SHEILA RACHELS,,2,2-3,2,153
malden_municipal_election_2023_11_07,2023-11-07,municipal,CITY COUNCILLOR - W 3,city_councillor_w_3,5,AMANDA LINEHAN,,1,3-1,3,186
malden_municipal_election_2023_11_07,2023-11-07,municipal,CITY COUNCILLOR - W 3,city_councillor_w_3,5,AMANDA LINEHAN,,1,3-1A,3,235
malden_municipal_election_2023_11_07,2023-11-07,municipal,CITY COUNCILLOR - W 3,city_councillor_w_3,5,AMANDA LINEHAN,,1,3-2,3,229
malden_municipal_election_2023_11_07,2023-11-07,municipal,CITY COUNCILLOR - W 3,city_councillor_w_3,5,AMANDA LINEHAN,,1,3-3,3,409
malden_municipal_election_2023_11_07,2023-11-07,municipal,CITY COUNCILLOR - W 4,city_councillor_w_4,6,RYAN J. O'MALLEY,,1,4-1,4,201
malden_municipal_election_2023_11_07,2023-11-07,municipal,CITY COUNCILLOR - W 4,city_councillor_w_4,6,RYAN J. O'MALLEY,,1,4-2,4,149
malden_municipal_election_2023_11_07,2023-11-07,municipal,CITY COUNCILLOR - W 4,city_councillor_w_4,6,RYAN J. O'MALLEY,,1,4-3,4,223
malden_municipal_election_2023_11_07,2023-11-07,municipal,CITY COUNCILLOR - W 5,city_councillor_w_5,7,ARI TAYLOR,,1,5-1,5,204
malden_municipal_election_2023_11_07,2023-11-07,municipal,CITY COUNCILLOR - W 5,city_councillor_w_5,7,ARI TAYLOR,,1,5-2,5,353
malden_municipal_election_2023_11_07,2023-11-07,municipal,CITY COUNCILLOR - W 5,city_councillor_w_5,7,ARI TAYLOR,,1,5-3,5,133
malden_municipal_election_2023_11_07,2023-11-07,municipal,CITY COUNCILLOR - W 5,city_councillor_w_5,7,ARI TAYLOR,,1,5-3A,5,117
malden_municipal_election_2023_11_07,2023-11-07,municipal,CITY COUNCILLOR - W 5,city_councillor_w_5,7,JULIE E. TURNER,,2,5-1,5,121
malden_municipal_election_2023_11_07,2023-11-07,municipal,CITY COUNCILLOR - W 5,city_councillor_w_5,7,JULIE E. TURNER,,2,5-2,5,326
malden_municipal_election_2023_11_07,2023-11-07,municipal,CITY COUNCILLOR - W 5,city_councillor_w_5,7,JULIE E. TURNER,,2,5-3,5,78
malden_municipal_election_2023_11_07,2023-11-07,municipal,CITY COUNCILLOR - W 5,city_councillor_w_5,7,JULIE E. TURNER,,2,5-3A,5,102
malden_municipal_election_2023_11_07,2023-11-07,municipal,CITY COUNCILLOR - W 6,city_councillor_w_6,8,STEPHEN PATRICK WINSLOW,,1,6-1,6,316
malden_municipal_election_2023_11_07,2023-11-07,municipal,CITY COUNCILLOR - W 6,city_councillor_w_6,8,STEPHEN PATRICK WINSLOW,,1,6-2,6,171
malden_municipal_election_2023_11_07,2023-11-07,municipal,CITY COUNCILLOR - W 6,city_councillor_w_6,8,STEPHEN PATRICK WINSLOW,,1,6-3,6,154
malden_municipal_election_2023_11_07,2023-11-07,municipal,CITY COUNCILLOR - W 6,city_councillor_w_6,8,JERRY LEONE,,2,6-1,6,185
